country,year,lat,lon,wealthpooled,households,urban_rural
angola,2015,-9.668645,20.39878,1.38107824325562,26,1
angola,2015,-12.386492,16.93995,1.59234642982483,24,1
angola,2015,-9.552646,16.331424,0.414555907249451,23,1
angola,2015,-6.290605,14.242603,0.765343070030212,23,1
angola,2015,-15.814231,11.839615,1.9896388053894,26,1
angola,2015,-9.286521,14.919765,-0.142033651471138,23,1
angola,2015,-8.884638,13.256952,1.92428362369537,11,1
angola,2015,-13.818763,14.672862,0.543358325958252,22,1
angola,2015,-12.151271,17.011972,-0.836535692214966,24,0
angola,2015,-12.244322,15.570531,0.479944884777069,25,1
angola,2015,-5.583285,12.179857,1.94541776180267,25,1
angola,2015,-8.103137,20.849831,0.14299188554287,23,0
angola,2015,-6.194852,12.377163,1.13939881324768,26,1
angola,2015,-9.661695,20.402314,1.27830576896667,26,1
angola,2015,-12.37842,13.58616,1.75324988365173,24,1
angola,2015,-14.884396,13.514675,1.14042270183563,23,1
angola,2015,-12.902993,15.255636,-0.225325912237167,26,1
angola,2015,-7.624652,15.023038,1.28873896598816,26,1
angola,2015,-6.156192,12.380267,1.04712069034576,20,1
angola,2015,-12.589898,13.38909,1.53054213523865,22,1
angola,2015,-14.684206,17.696709,0.0458693727850914,26,1
angola,2015,-8.884093,13.197658,1.83044826984406,24,1
angola,2015,-12.776091,15.750252,1.29678678512573,22,1
angola,2015,-12.789576,15.735143,1.9873753786087,23,1
angola,2015,-11.787877,19.898533,1.8092714548111,26,1
angola,2015,-8.759273,13.407792,1.28666186332703,25,1
angola,2015,-8.924989,13.332303,1.77592480182648,23,1
angola,2015,-11.564515,19.969817,-0.856789350509644,26,0
angola,2015,-6.682383,15.780581,-0.907577335834503,26,0
angola,2015,-6.483018,12.740917,-0.461726605892181,26,0
angola,2015,-8.838489,13.312723,1.38811779022217,25,1
angola,2015,-8.35536,15.290673,-0.835335552692413,26,0
angola,2015,-8.201536,15.379319,0.223287686705589,21,1
angola,2015,-16.53083,15.498526,-0.963871479034424,25,0
angola,2015,-12.764324,15.716719,1.00565659999847,26,1
angola,2015,-8.777815,18.011171,-0.853082716464996,23,1
angola,2015,-8.631716,17.59608,-0.720917224884033,23,0
angola,2015,-9.544321,16.352572,1.68915617465973,25,1
angola,2015,-6.87962,12.78941,-0.66276603937149,26,0
angola,2015,-5.561586,12.178046,1.77279543876648,26,1
angola,2015,-8.18731,15.370707,0.414214640855789,25,1
angola,2015,-5.558469,12.188053,1.88424372673035,26,1
angola,2015,-8.506762,14.590192,-0.216243609786034,23,1
angola,2015,-6.1178,15.705339,-0.997908234596252,26,0
angola,2015,-9.636136,20.402054,-0.721824407577515,26,1
angola,2015,-11.788727,19.916287,0.199912130832672,26,1
angola,2015,-11.681726,15.706837,-0.767642080783844,25,0
angola,2015,-11.7862,23.046991,-0.853777050971985,26,0
angola,2015,-9.187707,14.019221,-0.511347234249115,25,0
angola,2015,-11.34572,17.279818,-1.18119823932648,26,0
angola,2015,-10.671992,22.191444,-0.930907666683197,25,0
angola,2015,-14.981837,14.355599,-0.769568204879761,26,0
angola,2015,-15.213961,12.124705,2.05720400810242,26,1
angola,2015,-8.926088,13.235646,1.41305303573608,26,1
angola,2015,-11.761382,14.727963,-1.04037535190582,26,0
angola,2015,-12.173636,17.473935,-0.922585725784302,26,0
angola,2015,-5.41625,12.479726,0.194221049547195,17,0
angola,2015,-17.370979,15.872234,0.960236072540283,20,0
angola,2015,-16.492412,15.108074,-1.16106569766998,26,0
angola,2015,-11.588237,20.723548,-0.56594842672348,24,0
angola,2015,-7.620949,15.060354,0.992369532585144,26,1
angola,2015,-12.403908,16.916294,0.0010953361634165,24,1
angola,2015,-8.943728,13.167671,1.19766235351562,24,1
angola,2015,-8.995648,13.408029,1.97870182991028,25,1
angola,2015,-14.676915,17.720213,-0.0811541229486465,26,1
angola,2015,-10.587051,14.519818,-0.764115750789642,25,0
angola,2015,-9.039109,14.696982,-0.857211470603943,22,0
angola,2015,-8.838518,13.299758,2.01857161521912,26,1
angola,2015,-11.333579,16.872665,-1.08196783065796,26,0
angola,2015,-11.088295,20.675662,-0.379166722297668,26,0
angola,2015,-8.888359,13.351783,1.62682557106018,16,1
angola,2015,-5.559894,12.23882,0.971448421478271,25,1
angola,2015,-8.390212,13.615746,0.884702503681183,26,0
angola,2015,-8.52747,17.819007,-1.06629955768585,26,0
angola,2015,-7.861994,13.114573,0.478336095809937,26,1
angola,2015,-17.330894,16.047011,-0.659458160400391,26,0
angola,2015,-7.764591,15.27465,-0.502711713314056,23,1
angola,2015,-13.980713,12.441555,-0.6440669298172,26,0
angola,2015,-7.523134,16.523395,-1.01375329494476,25,0
angola,2015,-12.468289,16.179789,-0.488113015890121,20,0
angola,2015,-8.434664,18.647106,0.0376060903072357,21,1
angola,2015,-12.36252,16.941282,0.0548413805663586,22,1
angola,2015,-9.994641,20.259191,-0.93499231338501,26,0
angola,2015,-15.113606,13.381176,-0.64599072933197,26,0
angola,2015,-9.49385,14.362298,-0.446505546569824,26,0
angola,2015,-7.994098,14.420852,-0.924298465251923,25,0
angola,2015,-6.921938,16.388001,-0.419792145490646,20,0
angola,2015,-9.790881,16.394363,-0.0333221592009068,23,0
angola,2015,-10.765318,15.312279,-1.01310670375824,23,0
angola,2015,-16.309373,14.387039,-0.931402444839478,26,0
angola,2015,-8.78074,13.358384,1.88064956665039,26,1
angola,2015,-11.501615,16.685102,-0.0756925791501999,25,1
angola,2015,-8.898778,13.258554,2.48882436752319,26,1
angola,2015,-14.894492,15.083481,1.22554540634155,26,1
angola,2015,-9.150102,14.7587,1.02650904655457,25,1
angola,2015,-15.381535,17.649758,-1.10648477077484,26,0
angola,2015,-5.572842,12.212001,1.1560515165329,24,1
angola,2015,-14.93925,13.555787,0.831579148769379,24,1
angola,2015,-16.547091,15.382307,-1.04049289226532,26,0
angola,2015,-9.642946,20.373784,-0.190432474017143,25,1
angola,2015,-7.363907,20.852452,1.32245433330536,20,1
angola,2015,-17.25423651,15.35987217,-0.571514308452606,22,0
angola,2015,-12.181217,15.860889,0.769303798675537,26,1
angola,2015,-8.843191,13.212217,2.34713101387024,18,1
angola,2015,-6.227983,12.385969,0.910715281963348,24,1
angola,2015,-8.233881,14.543561,-0.499279975891113,21,0
angola,2015,-6.15457,12.383856,1.1176506280899,23,1
angola,2015,-12.597102,13.405287,1.25187718868256,25,1
angola,2015,-11.541613,15.005293,-0.514413774013519,25,0
angola,2015,-16.29371,22.000934,-0.508349657058716,23,0
angola,2015,-15.113965,13.140603,-0.782068014144897,24,0
angola,2015,-6.443938,16.248438,-1.00125908851624,19,0
angola,2015,-9.532541,16.32986,0.558311283588409,26,1
angola,2015,-14.182435,14.974023,-0.872772932052612,26,0
angola,2015,-14.640794,17.67517,0.263610810041428,26,1
angola,2015,-7.689137,21.338893,-0.394140541553497,25,1
angola,2015,-9.664247,20.376121,0.542927503585815,25,1
angola,2015,-15.198495,12.175939,1.59967303276062,26,1
angola,2015,-9.657607,18.541375,-1.013955950737,25,0
angola,2015,-8.080817,14.297745,-0.4886554479599,25,0
angola,2015,-8.885105,13.228625,1.05099940299988,24,1
angola,2015,-8.802195,13.266555,1.75000286102295,23,1
angola,2015,-10.592947,21.985037,-0.830139517784119,26,1
angola,2015,-7.142868,13.839425,-0.793013989925385,25,0
angola,2015,-7.457489,19.988837,-1.04287052154541,21,0
angola,2015,-8.769534,13.294507,1.81311142444611,24,1
angola,2015,-7.081743,14.514718,-0.656105577945709,24,0
angola,2015,-13.497627,14.55262,-1.01591360569,26,0
angola,2015,-5.564441,12.214253,1.41537988185883,26,1
angola,2015,-8.527286,18.968733,-1.13217496871948,25,0
angola,2015,-16.75113,14.958213,-0.0018381257541477,25,1
angola,2015,-11.476675,16.695422,-0.0708077251911163,26,1
angola,2015,-8.436557,15.565167,-1.06651616096497,24,0
angola,2015,-9.297814,14.902042,1.62454259395599,22,1
angola,2015,-17.090074,15.715505,1.53305208683014,22,1
angola,2015,-9.221072,18.74613,-1.11931502819061,26,0
angola,2015,-9.236483,17.094778,0.15251387655735,25,0
angola,2015,-9.154759,14.842508,-0.735316514968872,26,0
angola,2015,-10.663814,17.72892,-0.368529945611954,25,0
angola,2015,-6.141359,12.368963,1.91925930976868,17,1
angola,2015,-14.520181,16.510784,-0.896689057350159,26,0
angola,2015,-13.297515,15.690327,-0.359602004289627,26,0
angola,2015,-6.20532,14.350379,-0.174629017710686,19,0
angola,2015,-14.645917,16.879158,-0.0472093746066093,26,1
angola,2015,-11.447325,20.157639,1.16129267215729,26,1
angola,2015,-12.583879,13.400636,2.3577446937561,26,1
angola,2015,-14.994294,15.580963,-0.924450695514679,23,0
angola,2015,-9.280456,14.920791,0.904691517353058,24,1
angola,2015,-11.57098,23.361531,-0.967126131057739,24,0
angola,2015,-17.050083,15.756045,1.22365486621857,22,1
angola,2015,-5.56263,12.181034,1.85760843753815,26,1
angola,2015,-8.842182,13.372865,0.652685582637787,24,1
angola,2015,-5.601281,12.203132,1.55226731300354,26,1
angola,2015,-11.781291,19.901074,0.570775628089905,24,1
angola,2015,-14.186295,21.754834,-0.973947405815125,26,0
angola,2015,-15.792962,14.685476,-0.624037325382233,26,0
angola,2015,-8.56921,13.65997,1.25596904754639,25,1
angola,2015,-10.870293,21.028448,-1.1035121679306,26,0
angola,2015,-6.948997,15.233172,-0.8835608959198,26,0
angola,2015,-8.532459,14.435204,-0.172636285424232,19,0
angola,2015,-14.745956,13.352693,0.132818266749382,26,1
angola,2015,-10.579056,13.933442,-0.621437311172485,26,0
angola,2015,-10.859722,14.366461,2.18105983734131,25,1
angola,2015,-8.810092,13.267939,1.86902451515198,21,1
angola,2015,-6.273186,14.222365,0.752579987049103,20,1
angola,2015,-12.782799,16.638175,-0.847841620445251,26,0
angola,2015,-17.066455,15.723962,0.514393091201782,25,1
angola,2015,-14.649836,17.633349,-0.573209762573242,25,1
angola,2015,-11.787048,19.903805,0.0535399466753006,24,1
angola,2015,-11.019789,14.524775,-0.784030199050903,23,0
angola,2015,-5.579874,12.264397,1.78663372993469,25,0
angola,2015,-9.650371,20.398658,1.25033843517303,26,1
angola,2015,-14.900837,13.450358,1.58799934387207,25,1
angola,2015,-11.679201,20.72579,-0.63178426027298,26,0
angola,2015,-6.267265,14.242675,1.95554411411285,22,1
angola,2015,-8.815457,13.284925,1.77759552001953,26,1
angola,2015,-11.401012,19.955278,-0.837687194347382,25,0
angola,2015,-17.346312,15.081268,-0.872138857841492,26,0
angola,2015,-7.382546,20.829875,1.08549737930298,23,1
angola,2015,-6.682822,13.621432,-0.590351343154907,26,0
angola,2015,-11.183774,13.874359,0.223414897918701,23,1
angola,2015,-9.29103,14.910762,0.363449573516846,25,1
angola,2015,-14.904591,15.036638,-0.541243314743042,26,0
angola,2015,-6.093092,14.634228,0.330328345298767,18,0
angola,2015,-6.247243,14.233357,0.687965750694275,20,1
angola,2015,-5.460454,12.263045,0.228296115994453,21,0
angola,2015,-14.672683,17.701226,1.11956036090851,25,1
angola,2015,-11.210642,13.860287,0.0027282759547233,23,1
angola,2015,-9.657063,20.427898,0.916045367717743,25,1
angola,2015,-14.683032,17.691598,1.19427943229675,25,1
angola,2015,-5.583678,12.185291,2.02407836914062,24,1
angola,2015,-12.517672,17.16662,-0.914244592189789,25,0
angola,2015,-11.239586,15.056222,-0.246421411633492,25,1
angola,2015,-14.725968,13.334796,0.396100401878357,23,0
angola,2015,-14.928041,13.495626,1.56608283519745,26,1
angola,2015,-8.107092,14.300463,-0.609860301017761,26,0
angola,2015,-6.194052,12.385102,1.12842381000519,23,1
angola,2015,-7.507942,20.879314,-0.860498785972595,24,0
angola,2015,-9.291857,14.903078,1.29471850395203,25,1
angola,2015,-8.952981,14.735918,-0.582151412963867,24,0
angola,2015,-15.184338,17.679085,-0.768266916275024,26,0
angola,2015,-9.151663,18.049515,-0.386650592088699,22,1
angola,2015,-14.914792,13.500418,1.78748846054077,24,1
angola,2015,-9.667143,20.382983,0.614905834197998,25,1
angola,2015,-17.86694892,19.70094675,0.774133026599884,26,0
angola,2015,-8.831449,13.289327,1.88257646560669,26,1
angola,2015,-7.380591,15.245777,-0.745790958404541,22,0
angola,2015,-8.449996,15.642042,-0.848126828670502,26,0
angola,2015,-7.706137,15.109037,-0.316730350255966,23,0
angola,2015,-9.994564,14.893594,0.311237663030624,21,1
angola,2015,-11.386566,16.252928,-0.800107359886169,26,0
angola,2015,-9.819209,19.428445,-1.08039724826813,24,0
angola,2015,-15.098232,12.193958,-0.453406691551208,25,0
angola,2015,-12.62094,13.199372,1.48958492279053,24,1
angola,2015,-13.009841,14.64419,0.460126161575317,20,1
angola,2015,-8.247006,13.693179,-0.476082056760788,25,0
angola,2015,-17.363562,14.580245,-0.823520600795746,26,0
angola,2015,-9.050558,13.398338,2.00580811500549,19,1
angola,2015,-8.801913,17.571556,-0.902436971664429,26,0
angola,2015,-5.560827,12.190331,1.66085350513458,26,1
angola,2015,-17.075566,15.735124,1.65331327915192,17,1
angola,2015,-11.995512,17.524312,-0.904716372489929,26,0
angola,2015,-8.996768,13.296866,2.46206212043762,26,1
angola,2015,-12.86683,15.558228,0.142327383160591,25,1
angola,2015,-8.89449,13.189041,2.32174110412598,21,1
angola,2015,-8.572583,13.665589,1.60072839260101,24,1
angola,2015,-8.174611,13.904657,-0.789733648300171,26,0
angola,2015,-8.153576,14.29421,-0.336973905563354,20,0
angola,2015,-8.75675,18.00022,-0.143081858754158,22,1
angola,2015,-10.849116,14.380338,1.03617548942566,23,1
angola,2015,-13.021571,14.988041,-0.870873510837555,25,0
angola,2015,-4.763034,12.539956,1.40194284915924,16,1
angola,2015,-9.455386,20.313244,-0.62364137172699,26,0
angola,2015,-12.370013,16.958689,0.203298211097717,25,1
angola,2015,-13.570678,15.342756,-0.647396326065063,25,0
angola,2015,-17.38301,15.940748,-0.789400577545166,25,0
angola,2015,-8.266589,16.849616,-1.0254317522049,26,0
angola,2015,-15.37235,13.648243,-1.19165349006653,26,0
angola,2015,-8.865322,13.238863,1.36445260047913,26,1
angola,2015,-5.634583,12.197471,0.871727645397186,24,1
angola,2015,-12.099259,15.943829,-0.653693974018097,26,0
angola,2015,-8.879802,13.192113,1.93717896938324,22,1
angola,2015,-8.412035,20.749445,0.685273945331573,24,1
angola,2015,-5.599102,12.171812,2.00467300415039,24,1
angola,2015,-6.263827,14.245849,2.00040125846863,26,1
angola,2015,-9.16117,16.002779,-0.678550481796265,24,0
angola,2015,-12.392508,13.558686,1.41100299358368,25,1
angola,2015,-13.622158,13.887782,-0.564045250415802,25,0
angola,2015,-12.767679,15.708661,1.40398275852203,25,1
angola,2015,-11.867772,18.007725,-0.779806435108185,26,0
angola,2015,-6.187185,12.391818,0.841050863265991,24,1
angola,2015,-10.976327,14.468968,-0.606703698635101,26,0
angola,2015,-12.14761,17.283612,-0.170774281024933,26,1
angola,2015,-5.010757,12.417037,-0.516036093235016,17,0
angola,2015,-8.939819,13.360567,2.25387787818909,26,1
angola,2015,-14.199159,14.335411,-0.993475019931793,25,0
angola,2015,-12.665981,13.371872,0.557303726673126,25,1
angola,2015,-8.762235,13.829197,-0.730846762657166,26,0
angola,2015,-12.482378,15.691132,-0.55132383108139,26,0
angola,2015,-9.541217,16.353957,1.7764720916748,26,1
angola,2015,-9.535045,16.321658,0.12470855563879,24,1
angola,2015,-6.309367,14.633572,-0.756153643131256,25,0
angola,2015,-8.886519,13.341449,1.7865834236145,20,1
angola,2015,-14.635504,17.675948,0.909859597682953,26,1
angola,2015,-11.363592,14.519354,-0.690893888473511,25,0
angola,2015,-11.862001,16.000895,-0.320293068885803,26,0
angola,2015,-11.789969,19.894687,0.893830060958862,24,1
angola,2015,-8.474255,16.029049,-1.02422297000885,26,0
angola,2015,-14.685378,17.7233,-0.175594553351402,26,1
angola,2015,-13.142859,16.880361,-1.08188259601593,26,0
angola,2015,-5.602341,12.168737,1.38925206661224,24,1
angola,2015,-15.095816,13.585636,-0.955054104328156,26,0
angola,2015,-14.083155,16.112515,-0.921806752681732,26,0
angola,2015,-8.654516,15.56037,-1.03607451915741,26,0
angola,2015,-8.877661,13.328496,1.95158612728119,24,1
angola,2015,-16.645546,15.057165,-1.05031454563141,26,0
angola,2015,-10.046804,18.753719,-1.11710941791534,25,0
angola,2015,-9.561632,16.338639,1.27245438098907,25,1
angola,2015,-8.849448,13.745452,-0.404157757759094,18,0
angola,2015,-12.693914,13.278901,-0.802488923072815,22,0
angola,2015,-14.651723,17.694186,0.745246946811676,25,1
angola,2015,-9.690671,20.389225,-0.132500067353249,26,1
angola,2015,-11.031441,15.158613,-0.691759824752808,25,0
angola,2015,-9.716145,15.212046,-0.0841656029224396,26,0
angola,2015,-11.810584,19.880331,-0.0714796110987663,18,1
angola,2015,-12.937289,13.103383,0.604349493980408,23,1
angola,2015,-12.608641,13.405403,1.20865988731384,25,1
angola,2015,-11.21576,14.33564,-0.491876482963562,24,1
angola,2015,-9.647017,20.410421,0.230247303843498,26,1
angola,2015,-5.918341,14.941477,-0.690529227256775,25,0
angola,2015,-9.551591,16.347177,2.31042814254761,26,1
angola,2015,-12.799667,15.751643,1.29231560230255,25,1
angola,2015,-12.428208,13.557574,1.51022481918335,24,1
angola,2015,-11.757293,16.570384,-1.03837466239929,26,0
angola,2015,-5.57374,12.214565,0.79203075170517,24,1
angola,2015,-9.649883,20.38363,0.353364646434784,26,1
angola,2015,-11.175249,15.014466,0.0920786932110786,23,0
angola,2015,-11.052217,14.519786,-0.759143352508545,15,0
angola,2015,-11.9643737,16.40832092,-0.833264052867889,26,0
angola,2015,-12.563493,13.407944,1.71863508224487,26,1
angola,2015,-8.779063,13.326867,1.83305680751801,26,1
angola,2015,-9.676609,20.347623,0.142178937792778,20,1
angola,2015,-6.152575,16.182671,-1.15943968296051,24,0
angola,2015,-8.786814,13.400348,1.49085104465485,25,1
angola,2015,-8.676808,13.438255,2.0144031047821,24,1
angola,2015,-7.690497,21.374453,0.398299545049667,25,1
angola,2015,-8.608122,13.614845,0.62386691570282,26,0
angola,2015,-7.412993,20.786074,2.33356380462646,26,1
angola,2015,-12.695117,15.564334,0.240491956472397,18,0
angola,2015,-11.556954,20.788713,0.130578204989433,19,1
angola,2015,-7.345495,14.844001,0.602012991905212,23,1
angola,2015,-14.672287,17.689214,1.00684583187103,25,1
angola,2015,-8.654541,14.412475,-0.242528483271599,25,0
angola,2015,-7.587538,15.02977,0.741667568683624,24,1
angola,2015,-15.102504,12.148766,0.412023991346359,25,1
angola,2015,-11.405368,17.241182,-0.44354248046875,25,1
angola,2015,-7.393741,20.825853,1.21598792076111,24,1
angola,2015,-7.381816,21.226968,-0.712437927722931,24,0
angola,2015,-8.822166,13.302827,1.48643660545349,26,1
angola,2015,-10.819499,14.366779,-0.431782454252243,25,0
angola,2015,-17.067699,15.731934,1.65300679206848,19,1
angola,2015,-6.108079,14.621644,-0.0771126672625542,25,1
angola,2015,-16.96477,22.101383,-0.889335572719574,23,0
angola,2015,-9.319708,14.922943,-0.231910184025764,25,1
angola,2015,-9.674049,20.366825,0.660555183887482,26,1
angola,2015,-10.842192,14.377599,0.883714616298676,23,1
angola,2015,-8.946969,13.367513,2.11566209793091,26,1
angola,2015,-14.737853,15.019009,0.255987346172333,22,1
angola,2015,-8.906526,13.391538,1.67990219593048,25,1
angola,2015,-16.691878,17.869482,0.662635147571564,26,0
angola,2015,-8.582921,13.644828,2.30254745483398,25,1
angola,2015,-12.271429,17.372913,-1.01152503490448,26,0
angola,2015,-12.491771,22.957202,-0.826770186424255,23,0
angola,2015,-6.137541,12.364993,0.798877894878387,20,1
angola,2015,-9.396739,15.615541,-0.537344992160797,25,0
angola,2015,-8.900478,13.377139,1.81434440612793,26,1
angola,2015,-14.664083,17.671813,0.230075344443321,26,1
angola,2015,-14.690727,17.7005,0.465042680501938,26,1
angola,2015,-10.507192,16.002527,0.132220327854156,19,1
angola,2015,-12.133326,14.477013,-0.997055113315582,26,0
angola,2015,-9.542212,16.327302,1.78537154197693,26,1
angola,2015,-12.553458,15.285808,-0.86758953332901,26,0
angola,2015,-9.31439,14.889099,0.612001419067383,22,1
angola,2015,-8.796784,13.291076,1.71952188014984,21,1
angola,2015,-9.658506,20.388494,2.12885761260986,25,1
angola,2015,-5.569105,12.197547,1.71351039409637,24,1
angola,2015,-9.667631,20.396229,1.3732658624649,26,1
angola,2015,-8.882319,13.241424,2.42387104034424,9,1
angola,2015,-5.595365,12.205135,0.778502881526947,25,1
angola,2015,-8.418882,15.224756,-0.641541838645935,25,0
angola,2015,-12.022027,17.473092,-0.294473618268967,25,1
angola,2015,-8.95761,13.17921,2.01865339279175,20,1
angola,2015,-8.779366,18.013809,-0.176093950867653,18,1
angola,2015,-8.536241,14.507418,-0.655403733253479,21,0
angola,2015,-17.372339,15.872094,0.738172233104706,19,1
angola,2015,-9.551882,16.361515,2.10623741149902,25,1
angola,2015,-6.062472,15.101683,-0.106428198516369,21,1
angola,2015,-12.439372,16.94878,0.313255459070206,25,1
angola,2015,-8.057345,15.68115,-0.789787769317627,24,0
angola,2015,-14.737601,13.347101,-0.641762375831604,24,1
angola,2015,-15.209066,12.14961,2.21360278129578,26,1
angola,2015,-8.80633,13.274043,1.97602105140686,26,1
angola,2015,-6.287846,13.609822,-0.855430662631989,24,0
angola,2015,-5.5762,12.224033,1.18389713764191,26,1
angola,2015,-15.214922,12.132611,1.52456140518188,26,1
angola,2015,-8.717116,14.803289,-1.0093240737915,25,0
angola,2015,-9.438776,16.724504,-0.404245167970657,23,0
angola,2015,-15.206464,12.162579,1.28365910053253,25,1
angola,2015,-14.053255,15.236557,-0.953579545021057,26,0
angola,2015,-9.208796,17.951637,-0.633534371852875,23,0
angola,2015,-13.313036,14.548733,-0.818602561950684,26,0
angola,2015,-13.49247,15.568244,-0.775540828704834,25,0
angola,2015,-12.944951,14.459271,-0.752059698104858,25,0
angola,2015,-5.568301,12.183562,1.97707200050354,25,1
angola,2015,-8.900741,13.357316,1.97300565242767,26,1
angola,2015,-8.487239,13.360051,1.07366693019867,26,1
angola,2015,-14.039748,13.330797,-0.876213848590851,26,0
angola,2015,-10.803945,14.528763,-0.297234386205673,25,0
angola,2015,-7.364602,20.807245,0.298785537481308,22,1
angola,2015,-11.851758,17.525598,-0.930822789669037,25,0
angola,2015,-11.798544,19.915291,1.43660485744476,25,1
angola,2015,-9.654975,20.421765,0.480799853801727,26,1
angola,2015,-8.455406,13.394526,-0.305726110935211,24,0
angola,2015,-9.414829,15.747933,-0.300981521606445,26,1
angola,2015,-8.774025,13.249513,1.98854780197144,26,1
benin,2012,11.3792809373,2.43987528786,-0.34385821223259,22,1
benin,2012,11.304136131,2.42197417323,0.762932479381561,19,1
benin,2012,11.5651242977,2.53582583145,-0.222389593720436,22,0
benin,2012,11.4759611783,2.53532504486,-0.119783453643322,22,0
benin,2012,11.3684497565,2.46599161623,-0.213007152080536,23,0
benin,2012,11.1918000004,2.26677899885,-0.60703182220459,23,0
benin,2012,11.3487943672,2.53980865775,-0.493583351373672,24,0
benin,2012,11.2221044085,2.34551714223,-0.528872966766357,20,0
benin,2012,11.3206441794,2.53661684321,-0.281833678483963,24,0
benin,2012,11.3330720968,2.34340309629,-0.4806227684021,22,0
benin,2012,11.2605139643,2.36242162157,-0.541553199291229,24,0
benin,2012,10.83898416,2.83333173757,0.566674172878265,23,1
benin,2012,10.7827406763,2.81142446066,-0.565480589866638,23,1
benin,2012,10.7923563494,2.74452220676,-0.0631342455744743,24,0
benin,2012,10.6703252539,2.67923842913,-0.563002705574036,24,0
benin,2012,10.6363524718,2.73639735223,-0.243420362472534,23,0
benin,2012,10.7443808708,2.97016667196,-0.328983068466187,23,0
benin,2012,11.185975547,2.9529880776,-0.228593453764915,23,1
benin,2012,11.121992997,2.93696809322,1.02695059776306,24,1
benin,2012,11.1549223622,2.97622035055,-0.227276548743248,24,1
benin,2012,11.2985085404,3.13492779847,-0.557920753955841,23,0
benin,2012,10.9879355195,3.12670574165,-0.470261633396149,24,0
benin,2012,10.9841312448,2.84108709555,-0.507810235023499,23,0
benin,2012,10.9318062741,2.74516960445,-0.277596473693848,23,0
benin,2012,11.1044211944,2.75556395167,-0.182530343532562,23,0
benin,2012,11.9350497193,3.19565432846,-0.416800051927567,24,0
benin,2012,11.9453749116,3.24487886351,-0.941930055618286,22,0
benin,2012,12.1617479696,3.02561602158,-0.764488458633423,23,0
benin,2012,12.3702505972,2.83892369265,-0.854582905769348,23,0
benin,2012,12.065901315,3.18820218595,-0.476785480976105,24,0
benin,2012,11.8510681652,3.39155430315,-0.18685682117939,23,1
benin,2012,11.8539964984,3.38729571267,0.274556964635849,22,1
benin,2012,11.8599101142,3.38775653441,0.927305579185486,18,1
benin,2012,11.8069087047,3.38035948303,-0.622097313404083,21,1
benin,2012,11.7640251455,3.47921893886,-0.302790522575378,24,0
benin,2012,11.8082785038,3.37496572185,-0.191447570919991,24,0
benin,2012,11.7673303025,3.21114609214,-0.614345014095306,22,0
benin,2012,11.5840713334,3.51502272946,-0.564614057540894,22,0
benin,2012,11.6815572061,3.52141275231,-0.367016166448593,22,0
benin,2012,10.9583035001,3.64314846393,-0.364033967256546,23,1
benin,2012,10.9224853332,3.67515775393,0.25665220618248,23,1
benin,2012,10.9008227137,3.52203503341,-0.488014578819275,24,0
benin,2012,10.8047868161,3.43383958639,-0.194384813308716,24,0
benin,2012,10.1760631376,1.1075768913,-0.10549534112215,24,1
benin,2012,10.2038775139,1.02862467903,-0.635786652565002,24,1
benin,2012,10.3050493737,0.939671343058,-0.655768811702728,24,0
benin,2012,10.281696691,1.03269468579,-0.897288143634796,24,0
benin,2012,10.1870715756,1.28906299912,-0.907382607460022,24,0
benin,2012,10.3514918939,1.11915217487,-0.828289330005646,24,0
benin,2012,10.3270312048,1.09576901988,-0.850759565830231,24,0
benin,2012,10.4043425069,1.00764207445,-0.775844216346741,23,0
benin,2012,10.5235019532,1.05094994154,-0.491093784570694,24,1
benin,2012,10.5140454921,0.951291269255,-0.895256459712982,24,1
benin,2012,10.3632922227,0.860884419195,-0.528850972652435,24,0
benin,2012,10.4096408434,0.944260630588,-0.793049216270447,22,0
benin,2012,10.5530650585,1.0078204564,-0.771039843559265,24,0
benin,2012,10.8035189427,2.19628562552,-0.493135780096054,23,1
benin,2012,10.8163552952,2.09368007749,0.292169779539108,24,1
benin,2012,10.8395093204,2.11361705414,0.820922136306763,24,1
benin,2012,10.6636324911,2.08425287513,-0.404933035373688,24,0
benin,2012,10.8970792409,1.84770076689,-0.443741649389267,23,0
benin,2012,10.3435218496,1.68722948408,0.454710155725479,24,1
benin,2012,10.3674248676,1.69703542272,-0.107148975133896,24,1
benin,2012,10.045228175,1.56853535131,-0.362100720405579,24,0
benin,2012,10.026112167,1.48436598772,-0.334605515003204,24,0
benin,2012,10.549308536,1.71773826728,-0.241247594356537,24,0
benin,2012,10.3084419519,1.65877684552,0.0952142179012299,24,0
benin,2012,10.3174790508,1.63026324209,-0.271010160446167,23,0
benin,2012,10.6826564084,1.12177742124,-0.599327683448792,24,1
benin,2012,10.7084545901,1.11107643456,0.492487132549286,24,1
benin,2012,10.8431177085,1.09589764989,-0.414301693439484,24,0
benin,2012,10.8399005832,1.11669387947,-0.526940882205963,24,0
benin,2012,10.7765497498,0.9310759384,-0.577994644641876,24,0
benin,2012,10.631024405,0.988795890426,-0.620421767234802,24,0
benin,2012,10.8143682765,0.963355261971,-0.459206879138947,24,0
benin,2012,10.8419521141,1.01158153508,-0.51609081029892,24,0
benin,2012,10.2785389986,1.3870704383,0.681309521198273,24,1
benin,2012,10.32399725,1.36873296757,0.431657940149307,24,1
benin,2012,10.2919340052,1.37891279408,1.67293238639832,23,1
