country,year,lat,lon,geolev1,geolev2
malawi,2010,-9.9753999710083,33.9259986877441,MWI.8,MWI.8.1
malawi,2016,-11.2849998474121,33.7784996032715,MWI.17,MWI.17.10
malawi,2016,-11.3125,33.4799003601074,MWI.17,MWI.17.9
malawi,2016,-11.407600402832,33.9948997497559,MWI.17,MWI.17.2
malawi,2016,-11.4329996109009,34.0234985351562,MWI.17,MWI.17.2
malawi,2016,-11.4608001708984,33.9738998413086,MWI.17,MWI.17.2
malawi,2016,-11.4668998718262,34.0078010559082,MWI.17,MWI.17.2
malawi,2016,-11.4736003875732,34.0150985717773,MWI.17,MWI.17.2
malawi,2016,-11.5363998413086,34.2779998779297,MWI.19,MWI.19.1
malawi,2016,-11.96399974823,34.0768013000488,MWI.19,MWI.19.6
malawi,2016,-12.8816003799438,33.7267990112305,MWI.9,MWI.9.16
malawi,2016,-13.2305002212524,34.0093002319336,MWI.23,MWI.23.3
malawi,2016,-13.2740001678467,34.1403999328613,MWI.20,MWI.20.6
malawi,2016,-13.3313999176025,33.8581008911133,MWI.23,MWI.23.5
malawi,2016,-13.3487997055054,33.4403991699219,MWI.9,MWI.9.15
malawi,2016,-13.3500003814697,34.2705001831055,MWI.20,MWI.20.9
malawi,2016,-13.4883003234863,34.2613983154297,MWI.26,MWI.26.7
malawi,2016,-13.5026998519897,32.9863014221191,MWI.14,MWI.14.5
malawi,2016,-13.5076999664307,33.7375984191895,MWI.7,MWI.7.8
malawi,2016,-13.6361999511719,33.7489013671875,MWI.7,MWI.7.6
malawi,2016,-13.7468996047974,34.163200378418,MWI.7,MWI.7.7
malawi,2016,-13.7920999526978,34.1601982116699,MWI.7,MWI.7.7
malawi,2016,-13.7993001937866,33.8588981628418,MWI.11,MWI.11.7
malawi,2016,-13.8121995925903,33.5004997253418,MWI.11,MWI.11.10
malawi,2016,-13.8674001693726,33.8280982971191,MWI.11,MWI.11.7
malawi,2016,-13.8696002960205,33.777099609375,MWI.11,MWI.11.1
malawi,2016,-13.8758001327515,33.7598991394043,MWI.11,MWI.11.1
malawi,2016,-13.8938999176025,33.7871017456055,MWI.11,MWI.11.1
malawi,2016,-13.9322996139526,33.7588996887207,MWI.11,MWI.11.1
malawi,2016,-13.934700012207,33.4939994812012,MWI.11,MWI.11.11
malawi,2016,-13.9354000091553,33.7827987670898,MWI.11,MWI.11.1
malawi,2016,-13.9530000686646,33.717399597168,MWI.11,MWI.11.1
malawi,2016,-13.9554004669189,33.7285995483398,MWI.11,MWI.11.1
malawi,2016,-13.9896001815796,33.7771987915039,MWI.11,MWI.11.1
malawi,2016,-13.9917001724243,33.7789001464844,MWI.11,MWI.11.1
malawi,2016,-14.0038995742798,33.8081016540527,MWI.11,MWI.11.1
malawi,2016,-14.020899772644,33.774600982666,MWI.11,MWI.11.1
malawi,2016,-14.0239000320435,33.7779998779297,MWI.11,MWI.11.1
malawi,2016,-14.0261001586914,34.2599983215332,MWI.6,MWI.6.10
malawi,2016,-14.0329999923706,33.5158996582031,MWI.11,MWI.11.15
malawi,2016,-14.0754995346069,33.9183006286621,MWI.11,MWI.11.16
malawi,2016,-14.1044998168945,34.0018005371094,MWI.11,MWI.11.13
malawi,2016,-14.1065998077393,35.4117012023926,MWI.13,MWI.13.10
malawi,2016,-14.1403999328613,35.2154006958008,MWI.13,MWI.13.7
malawi,2016,-14.2600002288818,33.7983016967773,MWI.11,MWI.11.8
malawi,2016,-14.2749004364014,33.7597007751465,MWI.11,MWI.11.8
malawi,2016,-14.2992000579834,34.1125984191895,MWI.6,MWI.6.7
malawi,2016,-14.3252000808716,35.4254989624023,MWI.13,MWI.13.9
malawi,2016,-14.3486995697021,34.4039993286133,MWI.6,MWI.6.5
malawi,2016,-14.3556003570557,34.5792999267578,MWI.6,MWI.6.6
malawi,2016,-14.3762998580933,34.0393981933594,MWI.6,MWI.6.9
malawi,2016,-14.4135999679565,34.6105995178223,MWI.22,MWI.22.7
malawi,2016,-14.4265003204346,35.2575988769531,MWI.13,MWI.13.12
malawi,2016,-14.479100227356,34.8261985778809,MWI.13,MWI.13.13
malawi,2016,-14.4912004470825,35.6063003540039,MWI.13,MWI.13.6
malawi,2016,-14.5036001205444,34.6593017578125,MWI.22,MWI.22.3
malawi,2016,-14.5243997573853,35.0887985229492,MWI.13,MWI.13.12
malawi,2016,-14.6513996124268,34.6255989074707,MWI.22,MWI.22.3
malawi,2016,-14.6998996734619,35.6080017089844,MWI.12,MWI.12.14
malawi,2016,-14.7074003219604,35.8067016601562,MWI.12,MWI.12.10
malawi,2016,-14.7688999176025,34.6460990905762,MWI.22,MWI.22.6
malawi,2016,-14.9258003234863,35.0164985656738,MWI.1,MWI.1.3
malawi,2016,-14.9533004760742,34.9544982910156,MWI.1,MWI.1.3
malawi,2016,-15.0705995559692,35.1703987121582,MWI.1,MWI.1.3
malawi,2016,-15.1750001907349,35.3381004333496,MWI.12,MWI.12.11
malawi,2016,-15.3736000061035,35.3643989562988,MWI.28,MWI.28.9
malawi,2016,-15.3787002563477,35.342098236084,MWI.28,MWI.28.9
malawi,2016,-15.3990001678467,35.320499420166,MWI.28,MWI.28.9
malawi,2016,-15.3992004394531,35.3184013366699,MWI.28,MWI.28.9
malawi,2016,-15.4041996002197,35.3314018249512,MWI.28,MWI.28.9
malawi,2016,-15.4626998901367,35.1595001220703,MWI.28,MWI.28.7
malawi,2016,-15.4882001876831,35.556999206543,MWI.28,MWI.28.8
malawi,2016,-15.5698003768921,35.4255981445312,MWI.28,MWI.28.2
malawi,2016,-15.5762996673584,35.5518989562988,MWI.24,MWI.24.2
malawi,2016,-15.601300239563,35.2403984069824,MWI.4,MWI.4.6
malawi,2016,-15.6057996749878,34.5183982849121,MWI.16,MWI.16.2
malawi,2016,-15.6473999023438,35.3431015014648,MWI.28,MWI.28.2
malawi,2016,-15.6555995941162,35.0183982849121,MWI.2,MWI.2.3
malawi,2016,-15.6688995361328,35.5890007019043,MWI.24,MWI.24.2
malawi,2016,-15.7088003158569,34.8301010131836,MWI.2,MWI.2.5
malawi,2016,-15.7307996749878,35.0713005065918,MWI.2,MWI.2.1
malawi,2016,-15.7370004653931,34.3852005004883,MWI.16,MWI.16.4
malawi,2016,-15.7694997787476,34.996898651123,MWI.2,MWI.2.1
malawi,2016,-15.7776002883911,35.0401992797852,MWI.2,MWI.2.1
malawi,2016,-15.8086004257202,35.057201385498,MWI.2,MWI.2.1
malawi,2016,-15.8233995437622,35.0885009765625,MWI.2,MWI.2.1
malawi,2016,-15.8283996582031,35.353199005127,MWI.15,MWI.15.3
malawi,2016,-15.8295001983643,35.2617988586426,MWI.4,MWI.4.3
malawi,2016,-15.8551998138428,35.0736999511719,MWI.2,MWI.2.1
malawi,2016,-15.9498996734619,35.1136016845703,MWI.27,MWI.27.8
malawi,2016,-16.0203990936279,34.9201011657715,MWI.27,MWI.27.12
malawi,2016,-16.0375003814697,35.3544998168945,MWI.15,MWI.15.8
malawi,2016,-16.0578994750977,35.236198425293,MWI.27,MWI.27.10
malawi,2016,-16.0832004547119,35.5824012756348,MWI.15,MWI.15.6
malawi,2016,-16.0879993438721,35.0680999755859,MWI.27,MWI.27.4
malawi,2016,-16.1133995056152,35.4091987609863,MWI.15,MWI.15.6
malawi,2016,-16.1982002258301,35.1580009460449,MWI.27,MWI.27.7
malawi,2016,-16.2668991088867,34.8951988220215,MWI.3,MWI.3.8
malawi,2016,-16.6000003814697,34.9673004150391,MWI.3,MWI.3.11
malawi,2016,-16.9855003356934,35.2499008178711,MWI.21,MWI.21.10
malawi,2016,-9.50446033477783,33.2302017211914,MWI.5,MWI.5.4
malawi,2016,-9.97159957885742,33.3739013671875,MWI.5,MWI.5.6
malawi,2016,-9.9753999710083,33.9259986877441,MWI.8,MWI.8.1
